ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label
1720727071.849595,Cog0uY3xlZFEcb0K45,192.168.1.4,55374.0,192.0.78.13,443.0,udp,0.169498920440673,6503.0,6754.0,SF,1.0,0.0,0.0,Dd,14.0,6895.0,14.0,7146.0,HTTPS
1720726525.656379,COn9hE3Zg8Nlevv7B8,192.168.1.6,36890.0,192.168.1.4,21.0,tcp,10.06189513206482,110.0,188.0,SF,1.0,1.0,0.0,ShAdDafFr,18.0,1054.0,17.0,1056.0,FTP
1720727312.029703,C3VUvO2muI6ij9mTlj,192.168.1.4,49332.0,172.67.170.60,443.0,tcp,10.06189513206482,110.0,188.0,SF,1.0,1.0,0.0,IIiiiihhIHH,18.0,1054.0,17.0,1056.0,HTTPS
1720727161.561622,CMG7fT3Zzj7dvo5nbf,192.168.1.4,35331.0,192.168.1.1,53.0,udp,0.018151998519897,50.0,107.0,SF,1.0,1.0,0.0,Dd,1.0,78.0,1.0,135.0,DNS
1720726015.302356,CGS8LvBJfPRA8Woek,192.168.1.4,37268.0,192.168.1.1,53.0,udp,0.113023996353149,57.0,520.0,SF,1.0,1.0,0.0,Dd,1.0,85.0,1.0,548.0,DNS
1720727582.911908,Cw5Y27CyIAYwS9sdh,192.168.1.4,40432.0,192.168.1.1,53.0,udp,0.113023996353149,57.0,520.0,SF,1.0,1.0,0.0,Dd,1.0,85.0,1.0,548.0,DNS
1720726116.971502,C7KE4A2vuHD22mtry5,192.168.1.4,33157.0,192.168.1.1,53.0,udp,0.066681861877441,70.0,264.0,SF,1.0,1.0,0.0,Dd,1.0,98.0,1.0,292.0,DNS
1720726905.978537,CwW5Ll2JFjm8zw5iWc,192.168.1.6,48188.0,192.168.1.4,21.0,tcp,10.337404012680054,121.0,188.0,SF,1.0,1.0,0.0,ShAdDafFr,18.0,1065.0,17.0,1056.0,FTP
1720727543.473781,CehUPOydMZBwmVWM3,192.168.1.4,33914.0,185.40.106.117,443.0,tcp,10.337404012680054,121.0,188.0,SF,1.0,1.0,0.0,ShAdDafFr,18.0,1065.0,17.0,1056.0,HTTPS
1720726327.622552,C80Yo34G7f0GQ7WEBg,192.168.1.6,59188.0,192.168.1.4,21.0,tcp,10.30928111076355,168.0,188.0,RSTR,1.0,1.0,0.0,ShAdDafr,17.0,1060.0,16.0,1016.0,FTP
1720727676.3794,CkJe7R3ywmwKotdOh9,192.168.1.4,33863.0,192.168.1.1,53.0,udp,0.017266988754272,51.0,141.0,SF,1.0,1.0,0.0,Dd,1.0,79.0,1.0,169.0,DNS
1720727522.246802,CKMCTr4QhKjEWSUmNi,192.168.1.4,39040.0,192.168.1.1,53.0,udp,0.017266988754272,51.0,141.0,SF,1.0,1.0,0.0,Dd,1.0,79.0,1.0,169.0,DNS
1720726618.763934,Cznm7hI23dVUuSjD6,192.168.1.4,39860.0,54.68.182.72,80.0,tcp,12.49957013130188,0.0,0.0,SF,1.0,0.0,0.0,ShAfFa,5.0,268.0,4.0,224.0,HTTP
1720727464.435594,CUfXYB3AetOLiG0RG4,192.168.1.6,51908.0,192.168.1.4,21.0,tcp,9.952242851257324,121.0,188.0,SF,1.0,1.0,0.0,ShAdDafFr,18.0,1065.0,17.0,1056.0,FTP
1720726075.16403,CmLxcl1TyZUTkiOJHk,192.168.1.4,48156.0,192.168.1.1,53.0,udp,0.003173828125,52.0,404.0,SF,1.0,1.0,0.0,Dd,1.0,80.0,1.0,432.0,DNS
1720726137.339002,CLH3id2tKPM94KIt4c,192.168.1.4,58420.0,173.223.163.202,443.0,udp,0.003173828125,52.0,404.0,SF,1.0,1.0,0.0,Dd,1.0,80.0,1.0,432.0,HTTPS
1720726980.739065,Ck5esW3yPpHgKsA1ef,192.168.1.4,33404.0,34.98.93.216,443.0,tcp,0.044819116592407,1741.0,4528.0,SF,1.0,0.0,0.0,ShADaFdRfR,10.0,2197.0,9.0,5004.0,HTTPS
1720726621.198666,CtW7TAZ42x2z2AtDe,192.168.1.4,35660.0,192.168.1.1,53.0,udp,0.028637886047363,55.0,196.0,SF,1.0,1.0,0.0,Dd,1.0,83.0,1.0,224.0,DNS
1720726681.04785,CWoUEj3WDbxdUTu0Ai,192.168.1.4,58698.0,204.79.197.237,443.0,tcp,312.3081622123718,31698.0,37418.0,SF,1.0,0.0,0.0,ShADadFf,97.0,35598.0,106.0,41682.0,HTTPS
1720726105.243756,CuAuP84oyhlwe8UEd,192.168.1.4,50844.0,20.121.248.176,443.0,tcp,312.3081622123718,31698.0,37418.0,SF,1.0,0.0,0.0,ShADadFf,97.0,35598.0,106.0,41682.0,HTTPS
1720727584.329296,Cn8vnA1QKzKLhQXaa,192.168.1.4,58820.0,194.242.11.186,443.0,tcp,19.260265827178955,2572.0,7733.0,SF,1.0,0.0,0.0,ShADadFf,17.0,3464.0,16.0,8573.0,HTTPS
1720727596.424099,CIUSVQrquihy5Inyj,192.168.1.4,50603.0,192.168.1.1,53.0,udp,19.260265827178955,2572.0,7733.0,SF,1.0,0.0,0.0,ShADadFf,17.0,3464.0,16.0,8573.0,DNS
1720726951.9204,CzpXvw46xAigjiEu4l,192.168.1.4,60525.0,192.168.1.1,53.0,udp,0.088945150375366,53.0,134.0,SF,1.0,1.0,0.0,Dd,1.0,81.0,1.0,162.0,DNS
1720726136.488088,C8R0P72a7UUeukHAA6,192.168.1.4,58674.0,23.205.106.71,443.0,tcp,39.90533804893494,22151.0,12165.0,SF,1.0,0.0,0.0,ShADadFRf,70.0,25775.0,88.0,16749.0,HTTPS
1720727676.303703,CfJme92YgKlJfp9Jk2,192.168.1.4,57037.0,142.251.40.196,443.0,udp,0.3640718460083,8193.0,10585.0,SF,1.0,0.0,0.0,Dd,24.0,8865.0,26.0,11313.0,HTTPS
1720726684.818244,CXtjgq3gNhd2spMkIc,192.168.1.4,37687.0,192.168.1.1,53.0,udp,0.016540050506591,48.0,442.0,SF,1.0,1.0,0.0,Dd,1.0,76.0,1.0,470.0,DNS
1720726712.231204,C2ANro5v7UjnEIkGf,192.168.1.4,44734.0,23.204.254.168,443.0,udp,0.0,48.0,442.0,SF,0.0,1.0,0.0,Dd,1.0,76.0,1.0,470.0,HTTPS
1720727131.949084,CKIvXQ1W4OMgfYP83b,192.168.1.4,49108.0,192.168.1.1,53.0,udp,0.0,48.0,442.0,SF,0.0,1.0,0.0,Dd,1.0,76.0,1.0,470.0,DNS
